severity,category,file,line,summary,evidence,fix
low,traduzione,pl/index.html,242,Testo italiano non tradotto nei prezzi Pro/Premium: '/ mese' invece del polacco '/ miesiąc',"riga 242 '2,99€ <small>/ mese</small>'; riga 253 '4,99€ <small>/ mese</small>'",Tradurre '/ mese' in '/ miesiąc'
low,traduzione,pl/index.html,147,Alt-text immagini rimasti in italiano dentro pagina pl,"riga 147 alt=""Il pannello di AdOff mostra gli annunci bloccati in tempo reale""; riga 162 alt=""Confronto: senza AdOff 8 annunci e 15 tracker...""",Tradurre gli alt in polacco
low,traduzione,pl/support.html,176,Placeholder email in italiano non tradotto,"riga 155 placeholder=""twoj@email.com"" ok, ma riga 176 textarea placeholder mescola PL corretto; verificare 'twoj@email.com' vs mix",Verificare coerenza placeholder (minore)
low,prezzo,premium.html,644,"Derivazione mensile del piano annuale Founder arrotondata in eccesso: €29,99/anno = €2,499/mese, mostrato come €2.50/mo",= <strong>&euro;2.50/mo</strong> &bull; then &euro;49.99/yr,"€2.49/mo (29,99 / 12 = 2,499); i prezzi di listino 29,99 e 49,99 sono corretti vs SSOT, solo la derivazione mensile è arrotondata al rialzo"
low,gui-layout,premium.html,77,Cache-buster style.css disallineato: premium.html carica style.css?v=260611a mentre index.html/vpn.html usano ?v=260714b (più recente). Il file esiste (no 404) ma il querystring vecchio può far servire dal CDN una copia cache stantia dopo aggiornamenti di style.css.,"<link rel=""preload"" href=""/style.css?v=260611a"" ...> (righe 77-78) vs style.css?v=260714b in index.html",Allineare la query version a quella corrente (260714b) usata dalle altre pagine.
low,claim-contraddittorio,press.html,566,"USP 'Modello Prezzo Equo' menziona solo il tier Pro 2,99/mese, non il Premium; potenziale incongruenza con l'offerta a due tier","piani Pro pagati da 2,99 EUR/mese. Nessun programma ""acceptable ads""","Verificare coerenza con l'esistenza del tier Premium 4,99; usare formulazione 'a partire da 2,99' coerente"
low,congruenza,press.html,713,Bottone Copia in italiano ('Copia') ma il JS lo resetta a 'Copy' e mostra 'Copied!' in inglese: incoerenza lingua sulla stessa UI,btn.textContent = 'Copied!'; ... btn.textContent = 'Copy';,Usare 'Copiato!' e 'Copia' per coerenza con la pagina IT
low,traduzione,press.html,462,"Label 'Name' e 'Claim' in inglese nella scheda prodotto italiana (tutte le altre righe sono in IT: Categoria, Browser, Versione, ecc.)",<th>Name</th> ... <th>Claim</th>,Tradurre in 'Nome' e 'Slogan'/'Claim' coerentemente con le altre righe IT
low,gui-layout,pricing.html,405,"Nella card Pro il paragrafo prezzo-annuale contiene un <br> forzato con due opzioni prezzo su due righe che, con font-size 0.82rem e colore --accent-light, su viewport strette può andare a capo in modo disordinato accanto ai tre bottoni sottostanti.","<p class=""plan-price__annual"">oppure €19,99/anno Founder<br>oppure €24,99/anno standard</p> seguito da 3 bottoni CTA impilati.","Verificare il wrapping su mobile; eventualmente unificare la resa dei tre pulsanti annuali (Pro ha 3 CTA, Free ne ha 1, Premium 3) per evitare card di altezze molto diverse con align-items:start nella"
low,traduzione,privacy.html,151,"Sezione 2 mescola paragrafo/lista in italiano (righe 143-150) con un paragrafo finale in inglese (riga 151) nella stessa sezione, senza data-i18n sul contenuto italiano.",lista IT righe 145-149 seguita da riga 151: 'The FREE version works without registration or account. No data is collected from free users beyond what is stored locally on the device.',Uniformare la lingua della sezione 2 e agganciare il contenuto al sistema i18n.
low,congruenza,pt/best-ad-blocker-2026.html,360,Conteggio regole '107+ regras declarativeNetRequest' vs SSOT 144,bloqueio de rede via 107+ regras declarativeNetRequest,107+ → 144 regras
low,congruenza,pt/best-ad-blocker-2026.html,661,Tabella comparativa '107+ regras' vs SSOT 144,"<td class=""check"">✔ 107+ regras</td>",107+ regras → 144 regras
low,testo-illeggibile,pt/best-ad-blocker-2026.html,304,"Separatore em-dash corrotto in ',  ' (virgola doppio spazio) in vari punti del testo","medindo eficácia de bloqueio no mundo real, impacto no desempenho, capacidade furtiva e facilidade de uso.","Diverse occorrenze ',  ' al posto di ' — ' (es. righe 304, 315-321, 337, 360, 404). Ripristinare em-dash"
low,congruenza,pt/guide.html,599,Conteggio regole 'Mais de 120 regras' vs SSOT 144,Mais de 120 regras cobrem as principais redes de anúncios e muitas outras.,Mais de 120 regras → 144 regras (o '144+')
low,congruenza,pt/guide.html,527,Referral indica +15 dias mentre install date deadline obsoleta '1 de julho de 2026',"Se instalares antes de 1 de julho de 2026, recebes o badge Founding Member",Verificare/aggiornare la data limite Founder (obsoleta) e allineare al modello Founder attuale (primi 100)
low,traduzione,pt/index.html,147,Attributo alt dell'immagine hero rimasto in italiano,"alt=""Il pannello di AdOff mostra gli annunci bloccati in tempo reale""",Tradurre l'alt in portoghese (es. 'O painel do AdOff mostra os anúncios bloqueados em tempo real')
low,traduzione,pt/index.html,162,Attributo alt dell'immagine before/after rimasto in italiano,"alt=""Confronto: senza AdOff 8 annunci e 15 tracker, con AdOff 0 annunci e 0 tracker""",Tradurre l'alt in portoghese
low,congruenza,pt/install.html,11,og:description trial '30 dias' vs SSOT 15,Teste gratuito de 30 dias incluído.,30 dias → 15 dias
low,congruenza,pt/install.html,16,twitter:description trial '30 dias' vs SSOT 15,"Bloqueador de anúncios com detecção anti-adblock invisível. Teste gratuito de 30 dias, sem cartão de crédito.",30 dias → 15 dias
low,congruenza,pt/license-guide.html,828,Nota CTA '30 dias grátis' trial vs SSOT 15 (il reembolso 30gg è corretto),30 dias grátis · garantia de reembolso de 30 dias · cancele quando quiser,'30 dias grátis' → '15 dias grátis' (trial); 'garantia de reembolso de 30 dias' è corretto
low,traduzione,pt/support.html,293,Label bottone reset 'Submit Ticket' in inglese,btn.textContent = 'Submit Ticket';,Tradurre in PT: 'Enviar solicitação' (coerente con line 191)
low,congruenza,ru/guide.html,527,Referral dichiarato +15 giorni Pro ma testo introduttivo 'primo install 15-дневный' potenzialmente ok; nota residua 30 giorni altrove,riga 527 '+15 бесплатных дней Pro' (ok) — segnalo solo la coesistenza con trial 30gg errato sopra,Verificare coerenza generale trial=15 in tutta la pagina
low,traduzione,ru/install.html,507,Testo residuo in italiano nel download-info Safari ('ultra-leggera') misto a russo,'v3.4.6 · ultra-leggera · Mac App Store скоро',Tradurre 'ultra-leggera' in russo
low,traduzione,ru/install.html,655,"Step Edge/Brave con titolo tradotto ma corpo IT, es. Edge s5 titolo 'Fatto' non tradotto",install.edge.s5.title 'Fatto',Tradurre 'Fatto' -> 'Готово'
low,link-morto,salesletter.html,1432,"Ancora #pricing referenziata nel CTA hero: la sezione pricing esiste (id=""pricing"", r.1729), quindi il link è valido — verificato, nessun problema. (Nota di verifica, non finding.)","href=""#pricing"" (r.1432) → <section class=""pricing"" id=""pricing""> (r.1729)",Nessuna azione
low,traduzione,support.html,126,"Testo di interfaccia in italiano ma attributo <html lang=""en""> alla riga 2: incoerenza lingua dichiarata vs contenuto default","<html lang=""en""> (riga 2) con contenuti default IT: 'Supporto', 'Rispondiamo entro 24 ore. Controlla prima le FAQ...'","Coerenza lingua: se la pagina root serve IT, dichiarare lang=""it""; oppure fornire default EN. I data-i18n gestiscono la traduzione runtime ma il default resta IT sotto lang=en"
low,congruenza,support.html,164,Commento HTML dice 'LICENSE KEY (required)' ma il campo non è required e la nota lo definisce opzionale: commento stale/contraddittorio,"riga 164: '<!-- LICENSE KEY (required) -->' vs riga 168: 'Opzionale, solo per utenti Pro. Puoi lasciare vuoto se usi la versione gratuita.' e input senza attributo required (riga 167)",Aggiornare il commento in '(opzionale)' per coerenza con il comportamento reale del campo
low,altro,support.html,194,Data-sitekey Cloudflare Turnstile appare potenzialmente troncata/anomala rispetto al formato standard delle sitekey,"data-sitekey=""0x4AAAAAADAtLsfOV1PCgWx_"" (termina con underscore, lunghezza inferiore alle sitekey Turnstile tipiche)",Verificare che la sitekey sia quella completa e valida del dashboard Cloudflare Turnstile per adoff.app
low,congruenza,terms.html,170,"Sezione '3.5 Free Trial' con id data-i18n 'terms.s3.3' non allineato alla numerazione visibile (3.5), possibile disallineamento chiave i18n vs numero mostrato","<h3 data-i18n=""terms.s3.3"">3.5 Free Trial</h3>",Verificare che la chiave i18n 'terms.s3.3' renda esattamente '3.5 Free Trial' in tutte le 15 lingue (numero coerente); il trial di 15 giorni è comunque corretto vs SSOT
low,traduzione,tr/best-ad-blocker-2026.html,736,Link related-guide con etichetta in italiano dentro pagina turca,"<li><a href=""undetectable-ad-blocker.html"">Ad blocker invisibile</a></li>",Tradurre l'etichetta in turco (es. 'Görünmez reklam engelleyici')
low,traduzione,tr/guide.html,726,"Refuso di traduzione: 'Iceriğe Gor' (torna su) errato, e vari typo turchi (aciilir, duraklatiilir, kaldirup)","'&#8593; Iceriğe Gor' (back-to-top); 'aciilir', 'Nasil Duraklatiilir', 'kaldirup yeniden yuklemeyi'","Correggere refusi turchi ('İçeriğe Dön', 'açılır', 'Nasıl Duraklatılır', 'kaldırıp')"
low,traduzione,tr/guide.html,6,"Title/meta/OG con caratteri turchi privati dei diacritici (mojibake evitato ma testo scorretto): 'Kullanici Kilavuzu', 'programi', 'ozellikler'","title 'Kullanici Kilavuzu — AdOff Reklam Engelleyici'; desc 'referral programi, gizlilik ayarlari'","Ripristinare i diacritici turchi (Kullanıcı Kılavuzu, programı, özellikler)"
low,congruenza,tr/install.html,434,Safari indicato 'macOS 13+' nella store card ma 'macOS Ventura 13' altrove; badge Safari/Opera 'Yakında' ma manifest dichiara Safari coming-soon e Opera supportato — verificare,store-card safari browsers 'Safari macOS 13+'; opera card 'Yakında' (coming soon) mentre SSOT supported_browsers include Opera,"Allineare stato browser a SSOT (Opera supportato, Safari coming soon)"
low,traduzione,uninstall.html,301,Il retry-banner (offerta 'riprova gratis') è hardcoded solo in inglese mentre l'intera pagina è i18n (it/en/de/fr/es/pt): su locale non-EN il banner appare in lingua incoerente col resto della UI.,"`<p><strong>Want to try again?</strong> We've updated our ad-blocking rules. <a href=""${serverData.retryOffer}"" class=""btn-retry"">Try again for free</a></p>`",Localizzare le stringhe del banner tramite l'oggetto I18N (aggiungere chiavi tipo retry_title/retry_body/retry_btn per ogni lingua) come fatto per tutti gli altri testi della pagina.
low,testo-illeggibile,unique-tech.html,307,Mix italiano/inglese: 'forza la posizione back a dove eri',AdOff forza la posizione back a dove eri veramente,AdOff riporta la posizione a dove eri veramente
low,congruenza,unique-tech.html,90,URL con estensione .html nei JSON-LD mentre canonical/hreflang usano URL extensionless (/unique-tech): incoerenza di canonicalizzazione,"""url"": ""https://adoff.app/unique-tech.html"" vs canonical https://adoff.app/unique-tech","Uniformare a URL extensionless /unique-tech in tutti i JSON-LD (righe 90, 105)"
low,claim-contraddittorio,unique-tech.html,430,Contraddizione interna sul tempo di skip: 16x → 'circa 2 secondi' ma altrove il valore SABR parla di durate diverse; verificare coerenza col claim 'in millisecondi' del titolo feature 5,titolo riga 415 'Salta le pubblicità in millisecondi' vs riga 430 'termina naturalmente in circa 2 secondi',Allineare il titolo (millisecondi) al meccanismo reale (~2 secondi a 16x)
low,claim-contraddittorio,withdrawal.html,191,"Riferimento a 'lifetime licenses' (dichiarate non piu' offerte); coerente con la policy honesty solo se davvero furono emesse licenze lifetime, altrimenti e' un residuo del vecchio piano Lifetime rimosso dallo SSOT",Previously issued lifetime licenses (no longer offered for new purchases) were eligible for a full refund within 30 days,"Verificare se sono state realmente emesse licenze lifetime; se no, rimuovere del tutto questa riga per coerenza con lo SSOT (nessun piano Lifetime)"
low,congruenza,withdrawal.html,120,Data 'Last updated: April 2026' potenzialmente stantia rispetto alla data corrente (2026-07-16) e ai contenuti legali recenti,Last updated: <strong>April 2026</strong>,Aggiornare la data di ultimo aggiornamento se la pagina e' stata modificata dopo Aprile 2026
low,congruenza,zh/best-ad-blocker-2026.html,230,datePublished 2025-01-01 con dateModified 2026-06-07 e testo 'aggiornato aprile 2026' — date incoerenti,"""datePublished"": ""2025-01-01"", ""dateModified"": ""2026-06-07"" ... 更新于 2026 年 4 月",Allineare le date di pubblicazione/aggiornamento
low,congruenza,zh/guide.html,366,Founder badge legato a data scaduta 2026-07-01,如果在 2026年7月1日之前安装，您将获得永久 创始会员徽章,"Verificare/aggiornare la condizione Founder (100 posti, non data)"
low,congruenza,zh/guide.html,392,Banner licenza CTA con '30天' trial,"仅对免费用户（""免费试用 Pro 30天""）",15 giorni
low,congruenza,zh/index.html,243,"Mix di formato prezzo nella stessa card: '2,99€ /mese' con nota '€29.99/年' (virgola vs punto, valuta pre/post) — cosmetico","2,99€ <small>/ mese</small> ... 也可选 €29.99/年","Uniformare formato prezzo (valori corretti, solo stile incoerente)"
low,congruenza,zh/install.html,455,Safari min version incongruente: card dice 'macOS 13+' ma step dice Ventura 13 + Safari 16.4 (ok) — verificare card,Safari macOS 13+ (card) vs 需要 macOS Ventura 13 或更高版本，Safari 16.4 或更高版本 (step),Uniformare a Safari 16.4+ / macOS Ventura 13+
low,congruenza,zh/support.html,207,Nessun trial/prezzo errato ma refund '30天' ok — verificato coerente,我们提供 30 天满意或退款保证,Nessuna correzione (refund 30gg è corretto per SSOT)
